,total_mismatches,distal_mismatches,proximal_mismatches,wt,hf1,enh,hypa
5242,1,1,0,1.0836743871710295,0.19472730869702906,0.5353207043493984,0.6439581619177936
5243,1,1,0,1.024990175671815,0.01714200667437357,0.280684812388032,0.6925983757694119
5244,1,1,0,1.1176793880239524,0.7333286634190898,1.1069528124530763,0.8452406069632857
5245,1,1,0,1.076178668189177,0.30879924422792526,0.6086578434546294,0.22614672756918752
5246,1,1,0,0.9497737194984679,0.09148235927158743,0.4272052616715324,0.339726336976583
5247,1,1,0,1.02136516630734,0.4376297366685869,0.8768340591103729,0.2841690705682963
5248,1,1,0,0.9587719324236137,0.005667553506018642,0.011764505912587897,0.012256403126844518
5251,1,1,0,0.6305460054529282,0.08478527115048301,0.21916339962756137,-0.0032289803173295175
5299,2,2,0,0.9001905093606591,0.007048022475048908,-0.006442448816067644,0.017973052830193407
5318,3,3,0,0.05340547720062684,0.00970015695154138,0.011130294969613555,0.01749249238547888
5337,1,1,0,1.2328666668818031,0.2635102136154186,0.8658572287603585,1.3277016004037394
5338,1,1,0,1.1795729925774585,0.43468404205685035,1.1075165056249847,1.6863288749598202
5339,1,1,0,1.3981988006469228,0.3188826061475554,0.9875127435188331,1.2852229978714862
5340,1,1,0,1.3772296391425576,0.18889370892917312,0.6907170961372477,1.3025152608591648
5341,1,1,0,1.4480544561998447,1.2593554792049668,1.1990876087530071,1.2862473779881263
5342,1,1,0,1.2637279197246023,0.6633680015952674,1.081431804613937,0.5881530483466454
5343,1,1,0,1.4435210242299505,0.2713500515070898,0.778081431956895,0.6792491358133362
5344,1,1,0,1.1873124924397147,0.8782285364617332,1.049198018411638,0.6486385347175094
5345,1,1,0,1.2253744748544637,0.07655352331003494,0.1314092355574396,-0.020171124662744615
5346,1,1,0,1.233097293869499,0.028811487645182574,0.08229753226522815,-0.0034851273964413175
5347,1,1,0,1.166448188735453,0.00017364954813073896,0.31996299118268456,-0.038150653745485145
5348,1,1,0,1.391910515956281,0.24933695082293947,0.7151930647424652,0.18050774859151333
5395,2,2,0,1.2347296655217126,0.041662571241654865,0.06618564272962377,1.2396360071292316
5396,2,2,0,1.2027191046129628,0.008332653071348853,-0.014285248482211063,0.26594692193267094
5415,3,3,0,0.08559917033192206,0.04404571309481832,-0.013567141071373766,0.08176162998274981
5435,1,1,0,0.7880129938978676,1.1198330249740596,-0.005117126645268688,-1.0081881633026524
5436,1,1,0,0.3705918798197927,1.0719621787709943,-0.025752291938184863,0.27001225600167106
5438,1,1,0,0.27064873926385935,1.7058087778088389,0.008731829366275399,0.9120400798998023
5440,1,1,0,0.7643808752855488,2.001218010659358,-0.07212225217138833,0.8241272704106674
5442,1,1,0,0.9506954260198923,0.4612952474160172,0.0014448964558476513,0.8876631457279058
5492,2,2,0,0.08771037876841219,1.7540853064165909,0.026960487038268928,-0.0868974296260989
5493,2,2,0,0.031179503018030547,0.19158223672332747,-0.005758428544807451,-0.19321995039819334
5494,2,2,0,0.05632984570742569,1.103058555834902,0.15186487489215716,0.7760994978694629
5511,3,3,0,0.007266220111885458,0.9126312416266651,0.05122966300472842,0.12686686160660207
5529,1,1,0,1.14606115325848,2.0304620517293213,0.27964341069276843,2.200594314140863
5531,1,1,0,0.8073388568152482,0.9440534682237516,0.07184305079201536,-1.7888412251830497
5532,1,1,0,0.9800088593034553,1.3958595182212665,-0.04525982763705288,-0.01765103552199152
5533,1,1,0,0.576714860424349,1.8854190884277255,-0.00957828120462796,-0.5076078199831637
5539,1,1,0,1.1035859903200393,0.174712026416202,0.2038537438191923,-0.4319675067480536
5540,1,1,0,0.882599426284693,0.05202873751816556,-0.0978722811002826,0.42801131496761674
5589,2,2,0,0.18905495613832982,2.7588256366843007,0.0534599899361392,0.32510551590368203
5590,2,2,0,0.04227201080560913,2.9874390279736414,-0.11392864824095439,-0.4058581790108488
5608,3,3,0,0.02139825551959385,0.7007494812166228,0.035003505015263676,0.5206039392662939
5626,1,1,0,1.0593565727307124,1.1113093683977653,0.9265900458987887,1.0644067246118707
5627,1,1,0,0.9383176169763418,0.8388196726411515,0.8479711399033341,1.0217781863126405
5628,1,1,0,0.9609136347516005,0.6538396769753846,0.731067537334843,0.9756105711192796
5629,1,1,0,0.9847264460570292,0.36932895164817914,0.7125580024291761,1.1325739642596349
5630,1,1,0,0.9255280853012708,0.11484717168243017,0.20801663100374423,1.1375834247735157
5631,1,1,0,0.9190300464739971,0.09951076604419519,0.19088191916280547,1.04390181970346
5632,1,1,0,0.9350760102743061,0.09209700331694648,0.5364318316092884,0.20598299441473208
5633,1,1,0,1.003251536020277,0.3202749333091875,0.621778530434042,0.3968248699563768
5634,1,1,0,0.9545114414111834,0.04053369624408217,0.028608271988127754,0.17562628352037887
5635,1,1,0,0.9328669021283525,0.6840233532367865,0.8651285962651448,0.651390433994553
5637,1,1,0,0.8651046717546689,0.6052295364967909,0.7892422285639576,0.9761771231272053
5638,1,1,0,0.8885179952665759,0.07226071513451278,0.3137697313433016,0.16136957774978394
5686,2,2,0,0.8531021915272549,0.07348066977151704,0.06089103996531626,1.0735243214771952
5688,2,2,0,0.4891451627472825,0.050474476015955755,0.0,0.0
5706,3,3,0,0.081741235470363,0.005814895774937592,0.0,0.01632074730446194
5707,3,3,0,0.009174547839723348,0.013076711661000695,0.00031795772057709556,-0.010550987732914347
5723,1,1,0,1.1533228167254141,1.1784668030943937,1.0939607274107237,1.3317314990147682
5724,1,1,0,1.1051008966027038,1.1284642522931514,1.1264395934784552,1.496717640379502
5725,1,1,0,1.221924007249714,0.9995342624613824,1.012782424437527,1.3042069025486382
5726,1,1,0,0.9894835786466766,0.5134743621590384,1.1566579243411637,1.366279702916385
5727,1,1,0,1.065120495557937,0.4203196752831698,0.5351400048675963,1.344773299448683
5728,1,1,0,1.0069690744654294,0.38242053234272516,0.5349024749452538,1.400579194047832
5729,1,1,0,1.0025304485220112,0.2833690700055111,0.8816777766098061,0.6114023642012679
5730,1,1,0,1.1008480803828427,0.9804578762878483,0.9123683845450182,0.9531899907682031
5731,1,1,0,0.9245731067756913,0.1638277908921111,0.15502779239790504,0.40867682113504106
5732,1,1,0,1.084189256775618,0.9099364144966452,1.0174455323316767,0.892732602512934
5733,1,1,0,0.9044874013424018,0.05014442904194853,0.2902761330277914,0.031366218528499364
5734,1,1,0,1.0169899999924912,0.9232094908274954,1.1197473471273092,1.2806872390919979
5735,1,1,0,0.9639694458733082,0.2643111259166139,0.6662376619372842,0.45424879814552643
5737,1,1,0,0.9751994271710595,0.07819709706993824,0.22289572305303074,0.22316759802182892
5783,2,2,0,1.0499662093703557,0.26173803150018404,0.1495906986039312,1.226219000728275
5784,2,2,0,1.0755601338373262,0.04986627693824531,0.03526170038592986,0.6847927465839457
5785,2,2,0,0.7852067086206376,0.016853341991768276,0.0,0.017580805000762305
5786,2,2,0,0.8866067499983001,0.04400255183038862,0.022597034599058898,-0.007328703387290953
5802,3,3,0,0.9175968277724798,0.0932609444450505,0.048211561604003667,0.5337187209139475
